Name,lambda,Species,chi,loggf,EW,f_EW,e_EW,l_logeps,logeps,sigma,sigmaStat,sigmaSys,sigmaTeff,sigmalogg,sigmaVmic,sigma[M/H],sigmacont
CarII-6544,5624.54,26.0,3.41,-0.76,50.7,,2.8,,4.74,0.19,0.04,0.19,0.18,-0.04,-0.02,-0.01,0.02
CarII-6544,5658.82,26.0,3.39,-0.76,57.5,,2.4,,4.8,0.19,0.03,0.19,0.18,-0.04,-0.02,-0.01,0.02
CarII-6544,5662.52,26.0,4.17,-0.41,20.9,,2.4,,4.84,0.16,0.06,0.15,0.14,-0.03,-0.01,-0.01,0.01
CarII-6544,5701.54,26.0,2.56,-2.22,43.2,,1.8,,4.97,0.24,0.03,0.23,0.23,-0.05,-0.01,-0.01,0.01
CarII-6544,5711.09,12.0,4.34,-1.72,15.8,,2.3,,5.23,0.14,0.07,0.12,0.12,-0.03,-0.01,-0.01,0.01
CarII-6544,5753.12,26.0,4.26,-0.62,11.3,,1.5,,4.84,0.16,0.06,0.14,0.14,-0.03,-0.01,0.0,0.01
CarII-6544,5754.66,28.0,1.93,-2.22,23.0,,2.0,,3.53,0.25,0.04,0.25,0.25,-0.04,-0.01,-0.0,0.01
CarII-6544,5857.45,20.0,2.93,0.23,26.7,,1.8,,3.72,0.13,0.04,0.12,0.12,-0.04,-0.01,-0.01,0.01
CarII-6544,5889.95,11.0,0.0,0.11,235.1,,2.0,,3.6,0.41,0.02,0.41,0.38,-0.05,-0.13,-0.04,0.05
CarII-6544,5895.92,11.0,0.0,-0.19,196.6,,2.0,,3.47,0.37,0.02,0.37,0.34,-0.05,-0.12,-0.04,0.05
CarII-6544,5956.69,26.0,0.86,-4.5,51.3,,1.9,,5.07,0.35,0.02,0.35,0.34,-0.05,-0.01,-0.01,0.01
CarII-6544,6003.01,26.0,3.88,-1.1,17.0,,1.8,,5.03,0.17,0.05,0.16,0.16,-0.03,-0.01,-0.01,0.01
CarII-6544,6065.48,26.0,2.61,-1.53,90.7,,1.6,,4.92,0.25,0.02,0.25,0.24,-0.05,-0.06,-0.02,0.02
CarII-6544,6102.72,20.0,1.88,-0.79,56.2,,1.7,,3.85,0.18,0.02,0.18,0.18,-0.05,-0.02,-0.01,0.01
CarII-6544,6108.12,28.0,1.68,-2.6,18.4,,2.0,,3.43,0.27,0.05,0.27,0.26,-0.04,-0.0,-0.01,0.01
CarII-6544,6122.22,20.0,1.89,-0.32,96.2,,1.6,,3.88,0.2,0.02,0.2,0.18,-0.06,-0.05,-0.02,0.02
CarII-6544,6136.61,26.0,2.45,-1.4,111.4,,1.8,,4.83,0.28,0.02,0.28,0.26,-0.05,-0.07,-0.03,0.03
CarII-6544,6136.99,26.0,2.2,-2.93,37.8,,2.0,,5.09,0.26,0.03,0.26,0.25,-0.05,-0.01,-0.01,0.01
CarII-6544,6137.69,26.0,2.59,-1.4,102.2,,1.7,,4.9,0.26,0.02,0.26,0.25,-0.05,-0.06,-0.02,0.03
CarII-6544,6151.62,26.0,2.17,-3.37,22.1,,2.0,,5.21,0.26,0.05,0.26,0.25,-0.04,-0.01,-0.01,0.01
CarII-6544,6162.17,20.0,1.9,-0.09,110.8,,1.5,,3.86,0.21,0.02,0.21,0.19,-0.06,-0.07,-0.03,0.03
CarII-6544,6169.56,20.0,2.53,-0.48,22.8,,2.7,,3.82,0.16,0.06,0.15,0.14,-0.04,-0.01,-0.01,0.01
CarII-6544,6191.56,26.0,2.43,-1.6,107.9,,1.5,,4.95,0.28,0.02,0.28,0.26,-0.05,-0.07,-0.02,0.02
CarII-6544,6200.31,26.0,2.61,-2.44,33.7,,1.7,,5.07,0.24,0.03,0.23,0.23,-0.04,-0.01,-0.01,0.01
CarII-6544,6213.43,26.0,2.22,-2.48,57.9,,1.5,,4.94,0.27,0.02,0.26,0.26,-0.05,-0.02,-0.01,0.01
CarII-6544,6219.28,26.0,2.2,-2.45,69.6,,1.6,,5.02,0.27,0.02,0.27,0.26,-0.05,-0.03,-0.01,0.01
CarII-6544,6230.72,26.0,2.56,-1.28,117.9,,1.5,,4.92,0.28,0.02,0.28,0.26,-0.05,-0.08,-0.03,0.03
CarII-6544,6240.65,26.0,2.22,-3.17,18.5,,1.5,,4.97,0.26,0.04,0.26,0.25,-0.04,-0.0,-0.01,0.01
CarII-6544,6246.32,26.0,3.6,-0.77,32.9,,1.6,,4.67,0.18,0.03,0.18,0.18,-0.04,-0.01,-0.01,0.01
CarII-6544,6247.55,26.1,3.89,-2.3,22.4,,2.8,,5.04,0.15,0.06,0.13,-0.05,0.12,-0.01,0.01,0.01
CarII-6544,6252.56,26.0,2.4,-1.69,95.4,,1.5,,4.83,0.27,0.02,0.27,0.26,-0.05,-0.05,-0.02,0.02
CarII-6544,6254.26,26.0,2.28,-2.43,67.1,,1.5,,5.08,0.26,0.02,0.26,0.25,-0.05,-0.03,-0.01,0.01
CarII-6544,6258.1,22.0,1.44,-0.39,8.8,,1.1,,2.31,0.25,0.06,0.25,0.24,-0.05,-0.0,-0.0,0.01
CarII-6544,6265.13,26.0,2.17,-2.54,70.7,,1.6,,5.08,0.27,0.02,0.27,0.26,-0.05,-0.03,-0.01,0.01
CarII-6544,6297.79,26.0,2.22,-2.64,45.8,,1.5,,4.94,0.26,0.02,0.26,0.25,-0.05,-0.01,-0.01,0.01
CarII-6544,6300.3,8.0,0.0,-9.82,29.8,,1.9,,7.02,0.16,0.03,0.15,0.1,0.11,-0.01,0.02,0.01
CarII-6544,6301.5,26.0,3.65,-0.71,39.3,,1.7,,4.78,0.18,0.03,0.18,0.17,-0.04,-0.01,-0.01,0.01
CarII-6544,6322.69,26.0,2.59,-2.43,32.4,,1.5,,5.0,0.24,0.03,0.23,0.23,-0.04,-0.01,-0.01,0.01
CarII-6544,6335.33,26.0,2.2,-2.18,87.9,,1.5,,4.95,0.28,0.02,0.28,0.27,-0.05,-0.05,-0.02,0.02
CarII-6544,6336.82,26.0,3.68,-0.85,28.5,,1.9,,4.77,0.18,0.04,0.18,0.17,-0.04,-0.01,-0.01,0.01
CarII-6544,6344.15,26.0,2.43,-2.92,19.9,,1.4,,5.04,0.24,0.03,0.24,0.24,-0.04,-0.0,-0.01,0.01
CarII-6544,6355.03,26.0,2.84,-2.42,21.4,,1.8,,5.11,0.22,0.04,0.22,0.22,-0.04,-0.01,-0.01,0.01
CarII-6544,6363.78,8.0,0.02,10.3,9.1,,1.7,,6.96,0.17,0.08,0.15,0.1,0.11,-0.0,0.02,0.01
CarII-6544,6393.6,26.0,2.43,-1.62,108.9,,1.5,,4.96,0.28,0.02,0.28,0.27,-0.05,-0.07,-0.03,0.02
CarII-6544,6400.0,26.0,3.6,-0.27,76.9,,1.9,,4.77,0.19,0.02,0.19,0.18,-0.04,-0.04,-0.01,0.01
CarII-6544,6400.32,26.0,0.91,-4.32,68.6,,1.6,,5.12,0.35,0.02,0.35,0.35,-0.04,-0.02,-0.01,0.01
CarII-6544,6408.02,26.0,3.68,-0.99,19.6,,1.3,,4.71,0.18,0.03,0.17,0.17,-0.04,-0.01,-0.01,0.01
CarII-6544,6411.65,26.0,3.65,-0.59,43.6,,1.3,,4.71,0.18,0.02,0.18,0.18,-0.04,-0.01,-0.01,0.01
CarII-6544,6421.35,26.0,2.28,-2.01,96.0,,1.4,,4.98,0.28,0.02,0.28,0.27,-0.05,-0.06,-0.02,0.02
CarII-6544,6430.85,26.0,2.17,-1.95,113.3,,1.4,,4.98,0.3,0.02,0.3,0.29,-0.05,-0.07,-0.02,0.02
CarII-6544,6432.68,26.1,2.89,-3.57,21.6,,1.8,,5.03,0.13,0.04,0.12,-0.01,0.12,-0.01,0.01,0.01
CarII-6544,6439.07,20.0,2.52,0.47,81.3,,1.7,,3.72,0.16,0.02,0.16,0.15,-0.04,-0.04,-0.02,0.01
CarII-6544,6449.81,20.0,2.52,-0.5,23.6,,1.9,,3.84,0.15,0.04,0.15,0.14,-0.04,-0.01,-0.01,0.01
CarII-6544,6456.38,26.1,3.9,-2.05,30.7,,1.6,,4.97,0.14,0.03,0.14,-0.05,0.12,-0.01,0.01,0.01
CarII-6544,6494.98,26.0,2.4,-1.27,130.0,,1.5,,4.82,0.31,0.02,0.3,0.29,-0.05,-0.09,-0.03,0.03
CarII-6544,6499.65,20.0,2.52,-0.82,19.2,,1.8,,4.05,0.15,0.05,0.15,0.14,-0.04,-0.01,-0.01,0.01
CarII-6544,6592.91,26.0,2.73,-1.6,80.7,,1.3,,4.96,0.24,0.01,0.24,0.23,-0.04,-0.04,-0.01,0.01
CarII-6544,6593.87,26.0,2.43,-2.42,50.1,,1.3,,5.03,0.25,0.02,0.25,0.24,-0.04,-0.02,-0.01,0.01
CarII-6544,6609.11,26.0,2.56,-2.69,26.4,,1.7,,5.09,0.24,0.03,0.24,0.23,-0.04,-0.01,-0.01,0.01
CarII-6544,6643.63,28.0,1.68,-2.22,46.6,,1.4,,3.51,0.27,0.02,0.27,0.27,-0.04,-0.01,-0.01,0.01
CarII-6544,6663.44,26.0,2.42,-2.48,48.3,,1.6,,5.04,0.25,0.02,0.25,0.25,-0.04,-0.01,-0.01,0.01
CarII-6544,6677.98,26.0,2.69,-1.47,99.3,,1.3,,5.0,0.26,0.02,0.26,0.25,-0.04,-0.05,-0.02,0.02
CarII-6544,6717.68,20.0,2.71,-0.52,16.7,,1.4,,3.91,0.14,0.04,0.14,0.13,-0.03,-0.01,-0.01,0.01
CarII-6544,6750.15,26.0,2.42,-2.62,38.7,,1.3,,5.04,0.25,0.02,0.25,0.24,-0.04,-0.01,-0.01,0.01
CarII-6544,6767.77,28.0,1.82,-2.14,36.3,,1.4,,3.47,0.27,0.02,0.26,0.26,-0.04,-0.01,-0.01,0.01
CarII-6544,7698.97,19.0,0.0,-0.17,60.0,,1.1,,2.69,0.2,0.01,0.2,0.19,-0.04,-0.02,-0.01,0.01
CarII-6544,4310.0,6.0,,,,,,,5.16,0.33,0.03,0.33,0.32,-0.09,0.01,0.04,
CarII-6544,4323.0,6.0,,,,,,,5.3,0.3,0.03,0.3,0.28,-0.08,0.02,0.03,
CarII-6544,3944.0,13.0,0.0,-0.62,,,,,3.1,0.71,0.52,0.48,0.47,-0.07,-0.07,-0.07,0.38
CarII-6544,3905.5,14.0,0.0,-0.62,,,,,4.74,0.44,0.32,0.29,0.27,-0.08,-0.08,-0.01,0.64
CarII-6544,4077.7,38.1,0.0,0.17,,,,,1.7,0.33,0.22,0.24,-0.17,0.12,-0.12,-0.05,0.24
CarII-6544,4215.5,38.1,0.0,-0.17,,,,,1.51,0.25,0.18,0.17,-0.12,0.07,-0.09,-0.06,0.19
CarII-6544,4554.0,56.1,0.0,0.16,,,,,2.14,0.14,0.08,0.12,0.08,0.07,-0.05,-0.01,0.08
CarII-6544,4934.1,56.1,0.0,-0.16,,,,,2.24,0.17,0.03,0.16,0.13,0.09,-0.02,0.01,0.05
CarII-6544,6141.7,56.1,0.7,-0.08,,,,,1.94,0.16,0.05,0.15,0.12,0.1,-0.01,0.01,0.01
CarII-6544,6496.9,56.1,0.6,-0.37,,,,,1.79,0.13,0.02,0.13,0.03,0.12,0.01,0.02,0.01
CarII-6544,3995.3,27.0,0.92,-0.22,,,,,1.95,0.32,0.22,0.24,0.23,-0.02,-0.05,-0.02,0.26
CarII-6544,4020.9,27.0,0.43,-2.07,,,,,2.53,0.31,0.2,0.23,0.23,-0.01,-0.01,-0.01,0.2
CarII-6544,4030.8,25.0,0.0,-0.48,,,,,2.41,0.29,0.16,0.24,0.23,-0.03,-0.05,-0.0,0.49
CarII-6544,4033.1,25.0,0.0,-0.62,,,,,2.56,0.33,0.16,0.28,0.27,-0.05,-0.05,-0.0,0.47
CarII-6544,4034.5,25.0,0.0,-0.81,,,,,2.43,0.33,0.16,0.28,0.28,-0.04,-0.05,0.01,0.43
CarII-6544,4041.4,25.0,2.11,0.28,,,,,2.26,0.25,0.2,0.15,0.14,-0.04,-0.03,-0.03,0.13
CarII-6544,4110.5,27.0,1.05,-1.08,,,,,2.16,0.33,0.24,0.22,0.22,-0.02,-0.0,-0.0,0.1
CarII-6544,4118.8,27.0,1.05,-0.49,,,,,1.98,0.44,0.29,0.34,0.32,-0.06,-0.06,-0.04,0.17
CarII-6544,4121.3,27.0,0.92,-0.32,,,,,2.23,0.34,0.25,0.24,0.22,-0.02,-0.08,-0.04,0.22
CarII-6544,4246.8,21.1,0.32,0.24,,,,,0.51,0.36,0.16,0.32,-0.22,0.18,-0.13,-0.02,0.26
CarII-6544,4314.1,21.1,0.62,-0.1,,,,,0.55,0.33,0.16,0.28,-0.18,0.19,-0.1,-0.03,0.19
CarII-6544,4325.0,21.1,0.59,-0.44,,,,,0.31,0.2,0.08,0.18,-0.1,0.12,-0.09,-0.04,0.12
CarII-6544,4400.4,21.1,0.61,-0.54,,,,,0.22,0.11,0.08,0.08,-0.02,0.07,-0.04,-0.01,0.09
CarII-6544,4415.5,21.1,0.59,-0.67,,,,,0.37,0.11,0.09,0.07,0.02,0.06,-0.03,0.0,0.11
CarII-6544,4754.0,25.0,2.28,-0.09,,,,,2.25,0.25,0.15,0.2,0.2,-0.04,-0.01,-0.01,0.02
CarII-6544,4783.4,25.0,2.3,0.04,,,,,2.25,0.21,0.07,0.2,0.19,-0.06,-0.01,-0.01,0.03
CarII-6544,4823.5,25.0,2.32,0.14,,,,,2.1,0.23,0.07,0.22,0.21,-0.06,-0.01,-0.01,0.02
CarII-6544,5031.0,21.1,1.36,-0.4,,,,,0.11,0.17,0.09,0.14,-0.05,0.13,-0.02,0.01,0.04
CarII-6544,5526.8,21.1,1.77,0.02,,,,,0.26,0.12,0.04,0.12,0.0,0.12,-0.02,0.01,0.02
CarII-6544,5657.9,21.1,1.51,-0.6,,,,,0.53,0.14,0.05,0.13,-0.01,0.12,-0.01,0.01,0.02
CarII-6544,5684.2,21.1,1.51,-1.07,,,,,0.28,0.14,0.08,0.12,0.03,0.12,-0.01,0.01,0.01
CarII-6544,6604.6,21.1,1.36,-1.31,,,,,0.46,0.15,0.08,0.13,-0.01,0.13,-0.01,0.01,0.01
CarII-6544,3876.0,7.0,,,,,,,5.48,0.54,0.36,0.4,0.4,-0.03,0.02,0.04,
CarII-6544,3961.5,13.0,0.01,-0.33,,,,,3.2,0.4,0.35,0.19,0.16,-0.02,-0.09,-0.05,0.54
CarII-6544,5853.7,56.1,0.6,-0.91,,,,<,1.43,,,,,,,,
CarII-6544,4129.7,63.1,0.0,0.22,,,,<,2.34,,,,,,,,
CarII-6544,6300.3,8.0,0.0,-9.82,,,,<,7.2,,,,,,,,
CarII-6544,7698.9,19.0,0.0,-0.17,,,,<,2.77,,,,,,,,
CarII-6544,5105.5,29.0,1.39,-1.52,,,,<,1.48,,,,,,,,
CarII-6544,4810.5,30.0,4.08,-0.14,,,,<,2.0,,,,,,,,
CarII-7872,4067.98,26.0,3.21,-0.53,67.8,,8.7,,4.73,0.26,0.16,0.2,0.18,-0.05,-0.06,-0.0,0.13
CarII-7872,4079.84,26.0,2.86,-1.33,48.1,,7.7,,4.74,0.24,0.13,0.2,0.2,-0.04,-0.03,-0.01,0.07
CarII-7872,4098.18,26.0,3.24,-0.97,47.4,,6.6,,4.85,0.22,0.12,0.19,0.18,-0.03,-0.03,-0.01,0.07
CarII-7872,4102.94,14.0,1.91,-3.14,113.3,,9.9,,5.32,0.32,0.19,0.26,0.22,-0.04,-0.13,0.01,0.18
CarII-7872,4114.44,26.0,2.83,-1.22,62.1,,5.7,,4.83,0.23,0.1,0.21,0.2,-0.04,-0.05,-0.01,0.1
CarII-7872,4139.93,26.0,0.99,-3.51,61.1,,4.8,,4.7,0.33,0.08,0.31,0.31,-0.04,-0.04,-0.02,0.07
CarII-7872,4154.81,26.0,3.37,-0.37,71.6,,8.5,,4.82,0.25,0.16,0.19,0.17,-0.05,-0.07,0.0,0.12
CarII-7872,4416.82,26.1,2.78,-2.65,68.0,,3.8,,5.08,0.15,0.07,0.13,-0.04,0.1,-0.06,0.03,0.07
CarII-7872,4417.72,22.1,1.16,-1.43,97.9,,4.6,,2.41,0.18,0.09,0.15,0.02,0.08,-0.12,0.03,0.1
CarII-7872,4418.33,22.1,1.24,-1.99,69.9,,4.6,,2.56,0.14,0.08,0.12,0.03,0.09,-0.06,0.02,0.06
CarII-7872,4430.61,26.0,2.22,-1.73,102.3,,4.0,,5.2,0.3,0.08,0.29,0.25,-0.06,-0.13,-0.01,0.09
CarII-7872,4441.73,22.1,1.18,-2.41,54.6,,5.0,,2.66,0.14,0.08,0.11,0.03,0.1,-0.04,0.01,0.04
CarII-7872,4443.19,26.0,2.86,-1.02,70.2,,3.4,,4.75,0.23,0.06,0.22,0.2,-0.05,-0.07,-0.01,0.05
CarII-7872,4443.8,22.1,1.08,-0.71,133.1,,3.3,,2.31,0.23,0.06,0.23,0.03,0.07,-0.21,0.04,0.11
CarII-7872,4444.55,22.1,1.11,-2.2,62.3,,4.0,,2.48,0.13,0.07,0.11,0.04,0.1,-0.04,0.01,0.04
CarII-7872,4450.48,22.1,1.08,-1.52,115.7,,3.8,,2.75,0.21,0.08,0.2,0.03,0.08,-0.18,0.04,0.1
CarII-7872,4454.38,26.0,2.83,-1.25,85.5,,4.0,,5.22,0.25,0.07,0.24,0.21,-0.05,-0.1,0.0,0.07
CarII-7872,4454.78,20.0,1.9,0.26,100.2,,3.1,,3.76,0.23,0.06,0.22,0.17,-0.07,-0.12,0.01,0.08
CarII-7872,4455.89,20.0,1.9,-0.52,39.2,,2.8,,3.5,0.18,0.05,0.17,0.16,-0.04,-0.02,-0.01,0.03
CarII-7872,4464.45,22.1,1.16,-2.08,93.9,,4.9,,2.97,0.17,0.09,0.14,0.02,0.09,-0.11,0.03,0.08
CarII-7872,4468.49,22.1,1.13,-0.63,134.8,,4.7,,2.32,0.25,0.09,0.23,0.03,0.07,-0.21,0.04,0.14
CarII-7872,4470.86,22.1,1.16,-2.28,62.9,,4.3,,2.63,0.13,0.07,0.11,0.03,0.1,-0.04,0.01,0.05
CarII-7872,4484.22,26.0,3.6,-0.64,32.9,,3.1,,4.69,0.18,0.06,0.17,0.16,-0.03,-0.02,-0.01,0.03
CarII-7872,4489.19,26.1,2.83,-2.96,52.5,,5.1,,5.18,0.15,0.09,0.12,-0.04,0.11,-0.04,0.02,0.04
CarII-7872,4491.41,26.1,2.86,-2.71,52.7,,3.8,,4.98,0.14,0.06,0.12,-0.04,0.11,-0.04,0.02,0.04
CarII-7872,4493.52,22.1,1.08,-2.78,30.5,,3.2,,2.49,0.13,0.06,0.11,0.04,0.1,-0.01,0.0,0.02
CarII-7872,4501.27,22.1,1.11,-0.77,134.6,,3.2,,2.42,0.23,0.06,0.23,0.03,0.08,-0.21,0.04,0.1
CarII-7872,4508.28,26.1,2.86,-2.44,60.4,,3.2,,4.83,0.14,0.05,0.13,-0.04,0.11,-0.05,0.02,0.04
CarII-7872,4512.73,22.0,0.83,-0.4,21.8,,2.4,,2.12,0.27,0.06,0.27,0.26,-0.04,-0.01,-0.03,0.02
CarII-7872,4515.34,26.1,2.84,-2.6,79.2,,3.6,,5.3,0.16,0.07,0.14,-0.05,0.1,-0.09,0.04,0.06
CarII-7872,4518.02,22.0,0.82,-0.25,48.3,,3.9,,2.45,0.28,0.06,0.27,0.27,-0.05,-0.03,-0.03,0.03
CarII-7872,4520.22,26.1,2.81,-2.65,38.7,,2.9,,4.61,0.13,0.05,0.12,-0.03,0.11,-0.02,0.01,0.03
CarII-7872,4529.48,22.1,1.57,-1.75,60.7,,3.6,,2.59,0.12,0.06,0.11,0.02,0.1,-0.04,0.02,0.04
CarII-7872,4534.78,22.0,0.83,0.35,57.5,,3.0,,2.0,0.28,0.04,0.28,0.27,-0.05,-0.04,-0.02,0.04
CarII-7872,4535.57,22.0,0.82,0.14,71.1,,3.8,,2.41,0.29,0.06,0.28,0.27,-0.06,-0.06,-0.02,0.05
CarII-7872,4545.95,24.0,0.94,-1.37,31.9,,3.3,,2.65,0.26,0.06,0.26,0.25,-0.04,-0.01,-0.03,0.02
CarII-7872,4555.89,26.1,2.83,-2.4,84.9,,4.1,,5.18,0.17,0.08,0.15,-0.05,0.1,-0.1,0.04,0.06
CarII-7872,4563.76,22.1,1.22,-0.96,123.7,,2.9,,2.49,0.21,0.06,0.2,0.03,0.08,-0.17,0.04,0.1
CarII-7872,4571.1,12.0,0.0,-5.69,123.9,,2.3,,5.35,0.46,0.04,0.45,0.44,-0.04,-0.1,-0.04,0.07
CarII-7872,4571.97,22.1,1.57,-0.31,141.2,,3.3,,2.67,0.24,0.08,0.23,0.02,0.09,-0.2,0.06,0.13
CarII-7872,4576.34,26.1,2.84,-2.95,31.6,,2.6,,4.81,0.13,0.05,0.12,-0.03,0.11,-0.02,0.01,0.02
CarII-7872,4580.05,24.0,0.94,-1.66,43.7,,3.6,,3.13,0.27,0.06,0.26,0.26,-0.05,-0.02,-0.02,0.03
CarII-7872,4582.84,26.1,2.84,-3.18,31.5,,3.9,,5.04,0.14,0.07,0.12,-0.03,0.11,-0.02,0.01,0.03
CarII-7872,4583.41,22.1,1.16,-2.84,23.4,,3.4,,2.5,0.14,0.08,0.11,0.04,0.11,-0.01,0.0,0.02
CarII-7872,4583.84,26.1,2.81,-1.93,98.4,,3.3,,4.93,0.18,0.06,0.17,-0.05,0.09,-0.12,0.04,0.08
CarII-7872,4589.96,22.1,1.24,-1.79,80.4,,2.8,,2.51,0.13,0.05,0.12,0.03,0.09,-0.07,0.03,0.06
CarII-7872,4600.75,24.0,1.0,-1.25,47.1,,3.0,,2.86,0.26,0.05,0.26,0.25,-0.05,-0.03,-0.02,0.03
CarII-7872,4602.0,26.0,1.61,-3.13,66.4,,3.1,,5.15,0.29,0.05,0.28,0.28,-0.05,-0.05,-0.02,0.04
CarII-7872,4604.99,28.0,3.48,-0.24,24.4,,3.3,,3.68,0.17,0.07,0.16,0.15,-0.02,-0.01,-0.01,0.02
CarII-7872,4607.65,26.0,3.26,-1.33,41.3,,3.3,,5.09,0.2,0.05,0.19,0.18,-0.04,-0.02,-0.01,0.03
CarII-7872,4616.12,24.0,0.98,-1.19,54.6,,3.6,,2.88,0.27,0.05,0.26,0.25,-0.05,-0.04,-0.02,0.03
CarII-7872,4620.52,26.1,2.83,-3.21,25.5,,2.5,,4.93,0.13,0.05,0.12,-0.02,0.12,-0.01,0.01,0.02
CarII-7872,4626.17,24.0,0.97,-1.33,44.8,,2.7,,2.85,0.26,0.04,0.26,0.25,-0.05,-0.02,-0.02,0.03
CarII-7872,4630.12,26.0,2.28,-2.59,53.2,,3.1,,5.28,0.25,0.05,0.24,0.24,-0.04,-0.03,-0.01,0.03
CarII-7872,4637.5,26.0,3.28,-1.29,49.5,,4.3,,5.21,0.2,0.07,0.19,0.18,-0.04,-0.03,-0.01,0.03
CarII-7872,4646.16,24.0,1.03,-0.74,65.1,,4.5,,2.65,0.28,0.07,0.26,0.26,-0.05,-0.04,-0.02,0.04
CarII-7872,4647.43,26.0,2.95,-1.31,59.4,,3.0,,4.95,0.21,0.05,0.21,0.2,-0.04,-0.04,-0.01,0.04
CarII-7872,4651.29,24.0,0.98,-1.46,38.9,,3.2,,2.9,0.27,0.05,0.26,0.25,-0.05,-0.02,-0.03,0.03
CarII-7872,4652.16,24.0,1.0,-1.04,60.2,,3.1,,2.84,0.27,0.05,0.26,0.25,-0.05,-0.04,-0.02,0.04
CarII-7872,4656.47,22.0,0.0,-1.34,47.8,,4.1,,2.43,0.33,0.06,0.33,0.32,-0.05,-0.02,-0.04,0.03
CarII-7872,4657.2,22.1,1.24,-2.29,55.7,,3.1,,2.61,0.12,0.05,0.11,0.03,0.1,-0.03,0.01,0.03
CarII-7872,4668.13,26.0,3.26,-1.08,55.3,,2.9,,5.06,0.2,0.05,0.19,0.19,-0.04,-0.03,-0.01,0.03
CarII-7872,4669.17,26.0,3.65,-1.25,14.7,,2.7,,4.91,0.19,0.09,0.17,0.17,-0.03,-0.01,-0.02,0.02
CarII-7872,4678.85,26.0,3.6,-0.68,45.5,,2.6,,4.93,0.18,0.04,0.17,0.17,-0.03,-0.03,-0.01,0.03
CarII-7872,4681.91,22.0,0.05,-1.07,71.7,,2.7,,2.56,0.34,0.04,0.34,0.33,-0.05,-0.05,-0.03,0.04
CarII-7872,4691.41,26.0,2.99,-1.45,64.8,,3.9,,5.23,0.22,0.07,0.21,0.2,-0.04,-0.05,-0.01,0.04
CarII-7872,4702.99,12.0,4.33,-0.38,80.2,,3.2,,5.03,0.15,0.05,0.14,0.12,-0.05,-0.05,0.01,0.04
CarII-7872,4707.27,26.0,3.24,-0.96,45.2,,2.9,,4.75,0.2,0.05,0.19,0.18,-0.04,-0.03,-0.01,0.03
CarII-7872,4708.66,22.1,1.24,-2.35,46.9,,3.8,,2.52,0.13,0.06,0.11,0.03,0.1,-0.02,0.01,0.03
CarII-7872,4710.28,26.0,3.02,-1.61,47.2,,4.0,,5.15,0.21,0.07,0.2,0.2,-0.04,-0.03,-0.01,0.03
CarII-7872,4714.42,28.0,3.38,0.25,57.5,,3.9,,3.64,0.18,0.06,0.17,0.16,-0.03,-0.04,-0.0,0.04
CarII-7872,4731.44,26.1,2.89,-3.1,20.7,,2.6,,4.77,0.13,0.06,0.12,-0.03,0.11,-0.01,0.01,0.02
CarII-7872,4733.59,26.0,1.48,-2.99,104.0,,2.9,,5.45,0.34,0.05,0.34,0.31,-0.05,-0.12,-0.02,0.06
CarII-7872,4736.77,26.0,3.21,-0.67,75.4,,3.0,,4.89,0.21,0.05,0.21,0.19,-0.05,-0.07,-0.0,0.04
CarII-7872,4779.98,22.1,2.05,-1.37,52.4,,4.0,,2.66,0.13,0.06,0.11,0.0,0.1,-0.03,0.01,0.03
CarII-7872,4789.65,26.0,3.53,-0.96,31.1,,3.2,,4.86,0.18,0.06,0.17,0.17,-0.03,-0.01,-0.01,0.02
CarII-7872,4798.53,22.1,1.08,-2.66,45.2,,2.8,,2.6,0.12,0.04,0.11,0.04,0.1,-0.02,0.01,0.03
CarII-7872,4805.09,22.1,2.06,-1.1,78.0,,3.5,,2.81,0.13,0.06,0.12,-0.01,0.1,-0.07,0.03,0.04
CarII-7872,4810.53,30.0,4.08,-0.14,16.2,,2.4,,1.73,0.1,0.07,0.07,0.03,0.07,-0.01,0.0,0.02
CarII-7872,4855.41,28.0,3.54,0.0,24.1,,3.2,,3.49,0.17,0.07,0.15,0.15,-0.02,-0.01,-0.01,0.02
CarII-7872,4859.74,26.0,2.87,-0.85,109.0,,3.4,,5.2,0.28,0.06,0.27,0.23,-0.06,-0.13,0.0,0.07
CarII-7872,4865.61,22.1,1.11,-2.7,34.4,,3.0,,2.5,0.12,0.05,0.11,0.04,0.1,-0.01,0.0,0.02
CarII-7872,4871.32,26.0,2.87,-0.34,117.7,,2.9,,4.84,0.29,0.05,0.29,0.24,-0.07,-0.15,0.0,0.07
CarII-7872,4872.14,26.0,2.88,-0.6,101.2,,2.9,,4.82,0.27,0.05,0.26,0.23,-0.06,-0.12,0.0,0.07
CarII-7872,4882.14,26.0,3.41,-1.48,31.1,,4.6,,5.23,0.2,0.09,0.18,0.18,-0.03,-0.01,-0.01,0.02
CarII-7872,4885.43,26.0,3.88,-0.97,16.2,,3.0,,4.96,0.18,0.09,0.16,0.15,-0.03,-0.01,-0.01,0.02
CarII-7872,4890.76,26.0,2.88,-0.38,119.8,,2.9,,4.93,0.3,0.05,0.29,0.24,-0.07,-0.15,0.0,0.08
CarII-7872,4903.31,26.0,2.88,-0.89,106.9,,3.9,,5.21,0.28,0.07,0.27,0.23,-0.06,-0.13,0.0,0.07
CarII-7872,4904.41,28.0,3.54,-0.17,27.2,,3.2,,3.73,0.17,0.06,0.15,0.15,-0.02,-0.01,-0.01,0.02
