Name,lambda,Species,chi,loggf,EW
BL247,5506.79,Fe I,0.99,-2.79,
BL247,5539.29,Fe I,3.64,-2.59,78.9
BL247,5586.77,Fe I,3.37,-0.10,279.5
BL247,6120.26,Fe I,0.91,-5.94,87.8
BL247,6136.62,Fe I,2.45,-1.50,
BL247,6137.00,Fe I,2.20,-2.95,
BL247,6151.62,Fe I,2.18,-3.37,147.1
BL247,6157.75,Fe I,4.07,-1.26,121.7
BL247,6159.38,Fe I,4.61,-1.97,
BL247,6165.36,Fe I,4.14,-1.47,68.7
BL247,6173.34,Fe I,2.22,-2.85,177.6
BL247,6180.20,Fe I,2.73,-2.78,141.0
BL247,6187.99,Fe I,3.94,-1.58,92.8
BL247,6200.31,Fe I,2.61,-2.44,175.0
BL247,6213.43,Fe I,2.22,-2.66,200.1
BL247,6219.29,Fe I,2.20,-2.44,223.6
BL247,6226.74,Fe I,3.88,-2.20,51.8
BL247,6252.57,Fe I,2.40,-1.76,205.0
BL247,6265.13,Fe I,2.18,-2.55,188.3
BL247,6271.28,Fe I,3.32,-2.96,51.9
BL247,6297.80,Fe I,2.22,-2.74,
BL247,6301.50,Fe I,3.65,-0.72,
BL247,6307.85,Fe I,3.64,-3.27,
BL247,6322.69,Fe I,2.59,-2.43,172.5
BL247,6330.85,Fe I,4.73,-1.22,52.5
BL247,6335.33,Fe I,2.20,-2.23,209.1
BL247,6336.82,Fe I,3.69,-1.05,158.8
BL247,6344.15,Fe I,2.43,-2.92,191.2
BL247,6355.04,Fe I,2.84,-2.29,158.0
BL247,6380.75,Fe I,4.19,-1.50,87.3
BL247,6392.54,Fe I,2.28,-3.95,102.6
BL247,6393.61,Fe I,2.43,-1.63,264.9
BL247,6408.03,Fe I,3.69,-1.00,167.5
BL247,6419.96,Fe I,4.73,-0.24,120.5
BL247,6421.36,Fe I,2.28,-2.01,233.4
BL247,6430.86,Fe I,2.18,-1.95,235.1
BL247,6481.87,Fe I,2.27,-2.98,164.2
BL247,6498.94,Fe I,0.96,-4.69,183.1
BL247,6533.93,Fe I,4.55,-1.46,49.1
BL247,6556.81,Fe I,4.79,-1.72,
BL247,6569.22,Fe I,4.73,-0.42,101.6
BL247,6574.23,Fe I,0.99,-5.02,
BL247,6593.88,Fe I,2.43,-2.39,231.3
BL247,6597.56,Fe I,4.79,-1.07,69.7
BL247,6608.03,Fe I,2.28,-3.94,94.4
BL247,6609.12,Fe I,2.56,-2.66,158.6
BL247,6627.54,Fe I,4.54,-1.68,27.0
BL247,6633.76,Fe I,4.56,-0.82,126.1
BL247,6646.93,Fe I,2.60,-3.99,63.6
BL247,6653.85,Fe I,4.15,-2.52,27.5
BL247,5414.08,Fe II,3.22,-3.61,44.3
BL247,5425.25,Fe II,3.20,-3.36,69.4
BL247,6149.25,Fe II,3.89,-2.72,31.3
BL247,6432.68,Fe II,2.89,-3.71,39.8
BL247,6456.39,Fe II,3.90,-2.08,76.7
BL247,5578.73,Ni I,1.68,-2.67,135.9
BL247,5587.87,Ni I,1.93,-2.37,180.6
BL247,5589.37,Ni I,3.90,-1.15,
BL247,5593.75,Ni I,3.90,-0.79,45.0
BL247,6128.97,Ni I,1.68,-3.39,90.2
BL247,6130.14,Ni I,4.27,-0.98,25.6
BL247,6177.25,Ni I,1.83,-3.60,78.2
BL247,6186.72,Ni I,4.11,-0.90,41.4
BL247,6204.61,Ni I,4.09,-1.15,30.5
BL247,6223.99,Ni I,4.10,-0.97,48.3
BL247,6230.10,Ni I,4.11,-1.20,27.2
BL247,6322.17,Ni I,4.15,-1.21,
BL247,6327.60,Ni I,1.68,-3.09,129.5
BL247,6378.26,Ni I,4.15,-0.82,38.5
BL247,6384.67,Ni I,4.15,-1.00,58.1
BL247,6482.80,Ni I,1.94,-2.85,110.0
BL247,6586.32,Ni I,1.95,-2.79,185.7
BL247,6598.61,Ni I,4.24,-0.93,42.1
BL247,6635.14,Ni I,4.42,-0.75,
BL247,5402.78,Y II,1.84,-0.51,74.5
BL247,6141.73,Ba II,0.70,-0.08,250.1
BL247,6496.91,Ba II,0.60,-0.38,246.8
BL247,6320.43,La II,0.17,-1.56,88.7
BL247,6390.46,La II,0.32,-1.40,78.1
BL247,5416.38,Nd II,0.86,-0.98,57.5
BL247,5431.54,Nd II,1.12,-0.47,86.5
BL247,5485.71,Nd II,1.26,-0.12,
BL247,6645.13,Eu II,1.37,0.20,66.4
BL250,6154.23,Na I,2.10,-1.56,44.5
BL250,6160.75,Na I,2.10,-1.26,88.7
BL250,5528.41,Mg I,4.35,-0.36,230.1
BL250,6318.72,Mg I,5.11,-1.97,58.6
BL250,6319.24,Mg I,5.11,-2.21,34.6
BL250,6319.49,Mg I,5.11,-2.43,
BL250,6125.03,Si I,5.62,-1.57,
BL250,6142.48,Si I,5.62,-1.51,
BL250,6145.02,Si I,5.61,-1.37,
BL250,6155.14,Si I,5.62,-0.80,33.1
BL250,6237.33,Si I,5.61,-1.02,37.4
BL250,6243.82,Si I,5.61,-1.27,40.2
BL250,6122.23,Ca I,1.89,-0.32,
BL250,6156.03,Ca I,2.52,-2.39,38.6
BL250,6161.30,Ca I,2.52,-1.27,167.0
BL250,6162.17,Ca I,1.90,-0.32,
BL250,6166.44,Ca I,2.52,-1.14,174.5
BL250,6169.04,Ca I,2.52,-0.80,170.9
BL250,6169.56,Ca I,2.52,-0.48,210.3
BL250,6439.08,Ca I,2.52,0.39,243.9
BL250,6455.60,Ca I,2.52,-1.29,222.9
BL250,6471.67,Ca I,2.52,-0.76,
BL250,6493.79,Ca I,2.52,-0.32,190.3
BL250,6499.65,Ca I,2.52,-0.82,159.1
BL250,6508.84,Ca I,2.52,-2.41,67.4
BL250,5490.16,Ti I,1.46,-0.93,140.3
BL250,5503.90,Ti I,2.58,-0.19,109.5
BL250,6126.22,Ti I,1.07,-1.42,189.2
BL250,6220.50,Ti I,2.68,-0.14,65.2
BL250,6258.10,Ti I,1.44,-0.35,297.9
BL250,6303.77,Ti I,1.44,-1.57,122.5
BL250,6312.24,Ti I,1.46,-1.55,130.0
BL250,6336.10,Ti I,1.44,-1.74,128.3
BL250,6508.12,Ti I,1.43,-2.05,110.6
BL250,6556.08,Ti I,1.46,-1.07,
BL250,6599.13,Ti I,0.90,-2.09,221.2
BL250,6666.53,Ti I,1.46,-1.62,59.0
BL250,5418.77,Ti II,1.58,-2.11,99.3
BL250,6219.94,Ti II,2.06,-2.82,
BL250,6559.58,Ti II,2.05,-2.02,
BL250,6606.95,Ti II,2.06,-2.79,23.8
BL250,6680.13,Ti II,3.09,-1.86,
BL250,6330.09,Cr I,0.94,-2.92,178.8
BL250,5369.96,Fe I,4.37,0.54,199.0
BL250,5383.37,Fe I,4.31,0.50,177.1
BL250,5386.34,Fe I,4.16,-1.74,
BL250,5393.17,Fe I,3.24,-0.92,246.8
BL250,5395.22,Fe I,4.45,-1.73,36.0
BL250,5405.79,Fe I,0.99,-1.85,
BL250,5415.19,Fe I,4.39,0.51,170.1
BL250,5417.04,Fe I,4.42,-1.42,42.6
BL250,5434.53,Fe I,1.01,-2.12,
BL250,5436.30,Fe I,4.39,-1.35,
BL250,5464.29,Fe I,4.14,-1.62,
BL250,5470.09,Fe I,4.45,-1.60,57.7
BL250,5501.48,Fe I,0.96,-3.05,
BL250,5506.79,Fe I,0.99,-2.79,
BL250,5539.29,Fe I,3.64,-2.59,86.2
BL250,5586.77,Fe I,3.37,-0.10,288.0
BL250,6120.26,Fe I,0.91,-5.94,112.1
BL250,6136.62,Fe I,2.45,-1.50,
BL250,6137.00,Fe I,2.20,-2.95,
BL250,6151.62,Fe I,2.18,-3.37,146.2
BL250,6157.75,Fe I,4.07,-1.26,109.4
BL250,6159.38,Fe I,4.61,-1.97,
BL250,6165.36,Fe I,4.14,-1.47,97.4
BL250,6173.34,Fe I,2.22,-2.85,175.4
BL250,6180.20,Fe I,2.73,-2.78,144.5
BL250,6187.99,Fe I,3.94,-1.58,94.0
BL250,6200.31,Fe I,2.61,-2.44,138.3
BL250,6213.43,Fe I,2.22,-2.66,184.1
BL250,6219.29,Fe I,2.20,-2.44,198.7
BL250,6226.74,Fe I,3.88,-2.20,87.6
BL250,6252.57,Fe I,2.40,-1.76,196.3
BL250,6265.13,Fe I,2.18,-2.55,213.4
BL250,6271.28,Fe I,3.32,-2.96,65.4
BL250,6297.80,Fe I,2.22,-2.74,
BL250,6301.50,Fe I,3.65,-0.72,
BL250,6307.85,Fe I,3.64,-3.27,
BL250,6322.69,Fe I,2.59,-2.43,170.5
BL250,6330.85,Fe I,4.73,-1.22,26.0
BL250,6335.33,Fe I,2.20,-2.23,233.0
BL250,6336.82,Fe I,3.69,-1.05,145.1
BL250,6344.15,Fe I,2.43,-2.92,204.8
BL250,6355.04,Fe I,2.84,-2.29,168.8
BL250,6380.75,Fe I,4.19,-1.50,85.8
BL250,6392.54,Fe I,2.28,-3.95,97.7
BL250,6393.61,Fe I,2.43,-1.63,280.4
BL250,6408.03,Fe I,3.69,-1.00,175.0
BL250,6419.96,Fe I,4.73,-0.24,124.7
BL250,6421.36,Fe I,2.28,-2.01,272.4
BL250,6430.86,Fe I,2.18,-1.95,
BL250,6481.87,Fe I,2.27,-2.98,180.8
BL250,6498.94,Fe I,0.96,-4.69,235.5
BL250,6533.93,Fe I,4.55,-1.46,37.1
BL250,6556.81,Fe I,4.79,-1.72,
BL250,6569.22,Fe I,4.73,-0.42,128.6
BL250,6574.23,Fe I,0.99,-5.02,
BL250,6593.88,Fe I,2.43,-2.39,249.6
BL250,6597.56,Fe I,4.79,-1.07,78.2
BL250,6608.03,Fe I,2.28,-3.94,115.6
BL250,6609.12,Fe I,2.56,-2.66,174.1
BL250,6627.54,Fe I,4.54,-1.68,23.8
BL250,6633.76,Fe I,4.56,-0.82,105.0
BL250,6646.93,Fe I,2.60,-3.99,53.7
BL250,6653.85,Fe I,4.15,-2.52,58.5
BL250,5414.08,Fe II,3.22,-3.61,
BL250,5425.25,Fe II,3.20,-3.36,37.9
BL250,6149.25,Fe II,3.89,-2.72,38.3
BL250,6432.68,Fe II,2.89,-3.71,39.5
BL250,6456.39,Fe II,3.90,-2.08,127.7
BL250,5578.73,Ni I,1.68,-2.67,184.6
BL250,5587.87,Ni I,1.93,-2.37,177.0
BL250,5589.37,Ni I,3.90,-1.15,
BL250,5593.75,Ni I,3.90,-0.79,49.4
BL250,6128.97,Ni I,1.68,-3.39,93.8
BL250,6130.14,Ni I,4.27,-0.98,
BL250,6177.25,Ni I,1.83,-3.60,63.9
BL250,6186.72,Ni I,4.11,-0.90,86.0
BL250,6204.61,Ni I,4.09,-1.15,
BL250,6223.99,Ni I,4.10,-0.97,61.9
BL250,6230.10,Ni I,4.11,-1.20,46.6
BL250,6322.17,Ni I,4.15,-1.21,
BL250,6327.60,Ni I,1.68,-3.09,130.5
BL250,6378.26,Ni I,4.15,-0.82,47.2
BL250,6384.67,Ni I,4.15,-1.00,43.2
BL250,6482.80,Ni I,1.94,-2.85,125.8
BL250,6586.32,Ni I,1.95,-2.79,185.8
BL250,6598.61,Ni I,4.24,-0.93,
BL250,6635.14,Ni I,4.42,-0.75,20.1
BL250,5402.78,Y II,1.84,-0.51,49.2
BL250,6141.73,Ba II,0.70,-0.08,
BL250,6496.91,Ba II,0.60,-0.38,
BL250,6320.43,La II,0.17,-1.56,92.9
BL250,6390.46,La II,0.32,-1.40,96.8
BL250,5416.38,Nd II,0.86,-0.98,65.4
BL250,5431.54,Nd II,1.12,-0.47,66.9
BL250,5485.71,Nd II,1.26,-0.12,36.7
BL250,6645.13,Eu II,1.37,0.20,62.5
BL253,6154.23,Na I,2.10,-1.56,41.9
BL253,6160.75,Na I,2.10,-1.26,68.6
BL253,5528.41,Mg I,4.35,-0.36,227.2
BL253,6318.72,Mg I,5.11,-1.97,44.0
BL253,6319.24,Mg I,5.11,-2.21,26.0
BL253,6319.49,Mg I,5.11,-2.43,
BL253,6125.03,Si I,5.62,-1.57,
BL253,6142.48,Si I,5.62,-1.51,
BL253,6145.02,Si I,5.61,-1.37,15.4
BL253,6155.14,Si I,5.62,-0.80,47.6
BL253,6237.33,Si I,5.61,-1.02,26.6
BL253,6243.82,Si I,5.61,-1.27,
BL253,6122.23,Ca I,1.89,-0.32,279.3
BL253,6156.03,Ca I,2.52,-2.39,38.4
BL253,6161.30,Ca I,2.52,-1.27,163.2
BL253,6162.17,Ca I,1.90,-0.32,
BL253,6166.44,Ca I,2.52,-1.14,148.6
BL253,6169.04,Ca I,2.52,-0.80,163.3
BL253,6169.56,Ca I,2.52,-0.48,170.4
BL253,6439.08,Ca I,2.52,0.39,236.5
BL253,6455.60,Ca I,2.52,-1.29,84.2
BL253,6471.67,Ca I,2.52,-0.76,
BL253,6493.79,Ca I,2.52,-0.32,209.7
BL253,6499.65,Ca I,2.52,-0.82,144.6
BL253,6508.84,Ca I,2.52,-2.41,45.2
BL253,5490.16,Ti I,1.46,-0.93,132.3
BL253,5503.90,Ti I,2.58,-0.19,76.8
BL253,6126.22,Ti I,1.07,-1.42,167.5
BL253,6220.50,Ti I,2.68,-0.14,
BL253,6258.10,Ti I,1.44,-0.35,223.9
BL253,6303.77,Ti I,1.44,-1.57,121.7
BL253,6312.24,Ti I,1.46,-1.55,
BL253,6336.10,Ti I,1.44,-1.74,103.0
BL253,6508.12,Ti I,1.43,-2.05,69.8
BL253,6556.08,Ti I,1.46,-1.07,
BL253,6599.13,Ti I,0.90,-2.09,153.9
BL253,6666.53,Ti I,1.46,-1.62,41.8
BL253,5418.77,Ti II,1.58,-2.11,111.2
BL253,6219.94,Ti II,2.06,-2.82,
BL253,6559.58,Ti II,2.05,-2.02,67.8
BL253,6606.95,Ti II,2.06,-2.79,43.8
BL253,6680.13,Ti II,3.09,-1.86,23.1
BL253,6330.09,Cr I,0.94,-2.92,152.8
BL253,5369.96,Fe I,4.37,0.54,171.7
BL253,5383.37,Fe I,4.31,0.50,153.4
BL253,5386.34,Fe I,4.16,-1.74,
BL253,5393.17,Fe I,3.24,-0.92,226.5
BL253,5395.22,Fe I,4.45,-1.73,37.3
BL253,5405.79,Fe I,0.99,-1.85,
BL253,5415.19,Fe I,4.39,0.51,177.9
BL253,5417.04,Fe I,4.42,-1.42,65.8
BL253,5434.53,Fe I,1.01,-2.12,
BL253,5436.30,Fe I,4.39,-1.35,
BL253,5464.29,Fe I,4.14,-1.62,92.2
BL253,5470.09,Fe I,4.45,-1.60,34.5
BL253,5501.48,Fe I,0.96,-3.05,277.6
BL253,5506.79,Fe I,0.99,-2.79,
BL253,5539.29,Fe I,3.64,-2.59,78.5
BL253,5586.77,Fe I,3.37,-0.10,252.5
BL253,6120.26,Fe I,0.91,-5.94,101.4
BL253,6136.62,Fe I,2.45,-1.50,
BL253,6137.00,Fe I,2.20,-2.95,
BL253,6151.62,Fe I,2.18,-3.37,148.8
BL253,6157.75,Fe I,4.07,-1.26,129.7
BL253,6159.38,Fe I,4.61,-1.97,27.0
BL253,6165.36,Fe I,4.14,-1.47,82.7
BL253,6173.34,Fe I,2.22,-2.85,183.2
BL253,6180.20,Fe I,2.73,-2.78,
BL253,6187.99,Fe I,3.94,-1.58,87.3
BL253,6200.31,Fe I,2.61,-2.44,171.8
BL253,6213.43,Fe I,2.22,-2.66,196.8
BL253,6219.29,Fe I,2.20,-2.44,215.8
BL253,6226.74,Fe I,3.88,-2.20,67.3
BL253,6252.57,Fe I,2.40,-1.76,217.6
BL253,6265.13,Fe I,2.18,-2.55,195.3
BL253,6271.28,Fe I,3.32,-2.96,66.5
BL253,6297.80,Fe I,2.22,-2.74,
BL253,6301.50,Fe I,3.65,-0.72,
BL253,6307.85,Fe I,3.64,-3.27,
BL253,6322.69,Fe I,2.59,-2.43,176.2
BL253,6330.85,Fe I,4.73,-1.22,35.3
BL253,6335.33,Fe I,2.20,-2.23,235.2
BL253,6336.82,Fe I,3.69,-1.05,157.5
BL253,6344.15,Fe I,2.43,-2.92,206.9
BL253,6355.04,Fe I,2.84,-2.29,189.5
BL253,6380.75,Fe I,4.19,-1.50,106.5
BL253,6392.54,Fe I,2.28,-3.95,93.9
BL253,6393.61,Fe I,2.43,-1.63,263.2
BL253,6408.03,Fe I,3.69,-1.00,147.4
BL253,6419.96,Fe I,4.73,-0.24,125.2
BL253,6421.36,Fe I,2.28,-2.01,251.2
BL253,6430.86,Fe I,2.18,-1.95,278.9
BL253,6481.87,Fe I,2.27,-2.98,184.2
BL253,6498.94,Fe I,0.96,-4.69,215.0
BL253,6533.93,Fe I,4.55,-1.46,55.0
BL253,6556.81,Fe I,4.79,-1.72,24.7
BL253,6569.22,Fe I,4.73,-0.42,123.7
BL253,6574.23,Fe I,0.99,-5.02,188.7
BL253,6593.88,Fe I,2.43,-2.39,190.6
BL253,6597.56,Fe I,4.79,-1.07,51.5
BL253,6608.03,Fe I,2.28,-3.94,117.4
BL253,6609.12,Fe I,2.56,-2.66,157.1
BL253,6627.54,Fe I,4.54,-1.68,53.4
BL253,6633.76,Fe I,4.56,-0.82,128.0
BL253,6646.93,Fe I,2.60,-3.99,78.9
BL253,6653.85,Fe I,4.15,-2.52,
BL253,5414.08,Fe II,3.22,-3.61,
BL253,5425.25,Fe II,3.20,-3.36,35.6
BL253,6149.25,Fe II,3.89,-2.72,35.2
BL253,6432.68,Fe II,2.89,-3.71,49.8
BL253,6456.39,Fe II,3.90,-2.08,40.4
BL253,5578.73,Ni I,1.68,-2.67,147.4
BL253,5587.87,Ni I,1.93,-2.37,171.3
BL253,5589.37,Ni I,3.90,-1.15,37.4
BL253,5593.75,Ni I,3.90,-0.79,39.7
BL253,6128.97,Ni I,1.68,-3.39,105.2
BL253,6130.14,Ni I,4.27,-0.98,16.7
BL253,6177.25,Ni I,1.83,-3.60,82.2
BL253,6186.72,Ni I,4.11,-0.90,37.1
BL253,6204.61,Ni I,4.09,-1.15,40.7
BL253,6223.99,Ni I,4.10,-0.97,37.8
BL253,6230.10,Ni I,4.11,-1.20,35.0
BL253,6322.17,Ni I,4.15,-1.21,
BL253,6327.60,Ni I,1.68,-3.09,125.6
BL253,6378.26,Ni I,4.15,-0.82,40.4
BL253,6384.67,Ni I,4.15,-1.00,38.5
BL253,6482.80,Ni I,1.94,-2.85,113.7
BL253,6586.32,Ni I,1.95,-2.79,122.2
BL253,6598.61,Ni I,4.24,-0.93,27.1
BL253,6635.14,Ni I,4.42,-0.75,25.1
BL253,5402.78,Y II,1.84,-0.51,43.1
BL253,6141.73,Ba II,0.70,-0.08,287.8
BL253,6496.91,Ba II,0.60,-0.38,282.5
BL253,6320.43,La II,0.17,-1.56,94.8
BL253,6390.46,La II,0.32,-1.40,108.4
BL253,5416.38,Nd II,0.86,-0.98,19.8
BL253,5431.54,Nd II,1.12,-0.47,70.6
BL253,5485.71,Nd II,1.26,-0.12,55.3
BL253,6645.13,Eu II,1.37,0.20,75.8
BL257,6154.23,Na I,2.10,-1.56,37.6
BL257,6160.75,Na I,2.10,-1.26,62.1
BL257,5528.41,Mg I,4.35,-0.36,223.4
BL257,6318.72,Mg I,5.11,-1.97,64.6
BL257,6319.24,Mg I,5.11,-2.21,25.8
BL257,6319.49,Mg I,5.11,-2.43,
BL257,6125.03,Si I,5.62,-1.57,
BL257,6142.48,Si I,5.62,-1.51,
BL257,6145.02,Si I,5.61,-1.37,22.7
BL257,6155.14,Si I,5.62,-0.80,55.8
BL257,6237.33,Si I,5.61,-1.02,23.7
BL257,6243.82,Si I,5.61,-1.27,53.1
BL257,6122.23,Ca I,1.89,-0.32,291.0
BL257,6156.03,Ca I,2.52,-2.39,46.8
BL257,6161.30,Ca I,2.52,-1.27,166.7
BL257,6162.17,Ca I,1.90,-0.32,
BL257,6166.44,Ca I,2.52,-1.14,150.4
BL257,6169.04,Ca I,2.52,-0.80,169.7
BL257,6169.56,Ca I,2.52,-0.48,196.1
BL257,6439.08,Ca I,2.52,0.39,223.4
BL257,6455.60,Ca I,2.52,-1.29,113.4
BL257,6471.67,Ca I,2.52,-0.76,
BL257,6493.79,Ca I,2.52,-0.32,223.2
BL257,6499.65,Ca I,2.52,-0.82,159.2
BL257,6508.84,Ca I,2.52,-2.41,57.3
BL257,5490.16,Ti I,1.46,-0.93,158.9
BL257,5503.90,Ti I,2.58,-0.19,94.2
BL257,6126.22,Ti I,1.07,-1.42,167.6
BL257,6220.50,Ti I,2.68,-0.14,
BL257,6258.10,Ti I,1.44,-0.35,231.1
BL257,6303.77,Ti I,1.44,-1.57,117.2
BL257,6312.24,Ti I,1.46,-1.55,114.7
BL257,6336.10,Ti I,1.44,-1.74,101.2
BL257,6508.12,Ti I,1.43,-2.05,90.0
BL257,6556.08,Ti I,1.46,-1.07,
BL257,6599.13,Ti I,0.90,-2.09,186.8
BL257,6666.53,Ti I,1.46,-1.62,50.1
BL257,5418.77,Ti II,1.58,-2.11,97.0
BL257,6219.94,Ti II,2.06,-2.82,
BL257,6559.58,Ti II,2.05,-2.02,
BL257,6606.95,Ti II,2.06,-2.79,40.7
BL257,6680.13,Ti II,3.09,-1.86,29.5
BL257,6330.09,Cr I,0.94,-2.92,162.8
BL257,5369.96,Fe I,4.37,0.54,171.0
BL257,5383.37,Fe I,4.31,0.50,169.7
BL257,5386.34,Fe I,4.16,-1.74,65.9
BL257,5393.17,Fe I,3.24,-0.92,248.5
BL257,5395.22,Fe I,4.45,-1.73,39.0
BL257,5405.79,Fe I,0.99,-1.85,
BL257,5415.19,Fe I,4.39,0.51,181.1
BL257,5417.04,Fe I,4.42,-1.42,47.7
BL257,5434.53,Fe I,1.01,-2.12,
BL257,5436.30,Fe I,4.39,-1.35,
BL257,5464.29,Fe I,4.14,-1.62,
BL257,5470.09,Fe I,4.45,-1.60,46.1
BL257,5501.48,Fe I,0.96,-3.05,268.8
BL257,5506.79,Fe I,0.99,-2.79,
BL257,5539.29,Fe I,3.64,-2.59,95.8
BL257,5586.77,Fe I,3.37,-0.10,248.6
BL257,6120.26,Fe I,0.91,-5.94,111.6
BL257,6136.62,Fe I,2.45,-1.50,
BL257,6137.00,Fe I,2.20,-2.95,
BL257,6151.62,Fe I,2.18,-3.37,136.1
BL257,6157.75,Fe I,4.07,-1.26,142.4
BL257,6159.38,Fe I,4.61,-1.97,41.7
BL257,6165.36,Fe I,4.14,-1.47,87.5
BL257,6173.34,Fe I,2.22,-2.85,186.7
BL257,6180.20,Fe I,2.73,-2.78,148.7
BL257,6187.99,Fe I,3.94,-1.58,108.2
BL257,6200.31,Fe I,2.61,-2.44,164.5
BL257,6213.43,Fe I,2.22,-2.66,195.7
BL257,6219.29,Fe I,2.20,-2.44,211.3
BL257,6226.74,Fe I,3.88,-2.20,78.6
BL257,6252.57,Fe I,2.40,-1.76,211.9
BL257,6265.13,Fe I,2.18,-2.55,207.8
BL257,6271.28,Fe I,3.32,-2.96,82.4
BL257,6297.80,Fe I,2.22,-2.74,
BL257,6301.50,Fe I,3.65,-0.72,
BL257,6307.85,Fe I,3.64,-3.27,25.0
BL257,6322.69,Fe I,2.59,-2.43,160.4
BL257,6330.85,Fe I,4.73,-1.22,
BL257,6335.33,Fe I,2.20,-2.23,224.2
BL257,6336.82,Fe I,3.69,-1.05,150.6
BL257,6344.15,Fe I,2.43,-2.92,188.4
BL257,6355.04,Fe I,2.84,-2.29,177.7
BL257,6380.75,Fe I,4.19,-1.50,99.1
BL257,6392.54,Fe I,2.28,-3.95,98.2
BL257,6393.61,Fe I,2.43,-1.63,261.0
BL257,6408.03,Fe I,3.69,-1.00,168.0
BL257,6419.96,Fe I,4.73,-0.24,148.8
BL257,6421.36,Fe I,2.28,-2.01,235.6
BL257,6430.86,Fe I,2.18,-1.95,292.2
BL257,6481.87,Fe I,2.27,-2.98,195.7
BL257,6498.94,Fe I,0.96,-4.69,211.0
BL257,6533.93,Fe I,4.55,-1.46,45.7
BL257,6556.81,Fe I,4.79,-1.72,26.9
BL257,6569.22,Fe I,4.73,-0.42,136.9
BL257,6574.23,Fe I,0.99,-5.02,190.3
BL257,6593.88,Fe I,2.43,-2.39,210.9
BL257,6597.56,Fe I,4.79,-1.07,73.6
BL257,6608.03,Fe I,2.28,-3.94,112.9
BL257,6609.12,Fe I,2.56,-2.66,176.1
BL257,6627.54,Fe I,4.54,-1.68,32.8
BL257,6633.76,Fe I,4.56,-0.82,130.5
BL257,6646.93,Fe I,2.60,-3.99,74.4
BL257,6653.85,Fe I,4.15,-2.52,44.4
BL257,5414.08,Fe II,3.22,-3.61,
BL257,5425.25,Fe II,3.20,-3.36,
BL257,6149.25,Fe II,3.89,-2.72,28.9
BL257,6432.68,Fe II,2.89,-3.71,26.0
BL257,6456.39,Fe II,3.90,-2.08,31.9
BL257,5578.73,Ni I,1.68,-2.67,165.4
BL257,5587.87,Ni I,1.93,-2.37,204.0
BL257,5589.37,Ni I,3.90,-1.15,25.3
BL257,5593.75,Ni I,3.90,-0.79,53.6
BL257,6128.97,Ni I,1.68,-3.39,96.0
BL257,6130.14,Ni I,4.27,-0.98,27.5
BL257,6177.25,Ni I,1.83,-3.60,80.4
BL257,6186.72,Ni I,4.11,-0.90,52.5
BL257,6204.61,Ni I,4.09,-1.15,
BL257,6223.99,Ni I,4.10,-0.97,45.9
BL257,6230.10,Ni I,4.11,-1.20,46.7
BL257,6322.17,Ni I,4.15,-1.21,32.3
BL257,6327.60,Ni I,1.68,-3.09,135.2
BL257,6378.26,Ni I,4.15,-0.82,46.7
BL257,6384.67,Ni I,4.15,-1.00,49.3
BL257,6482.80,Ni I,1.94,-2.85,115.3
BL257,6586.32,Ni I,1.95,-2.79,133.4
BL257,6598.61,Ni I,4.24,-0.93,
BL257,6635.14,Ni I,4.42,-0.75,
BL257,5402.78,Y II,1.84,-0.51,62.4
BL257,6141.73,Ba II,0.70,-0.08,
BL257,6496.91,Ba II,0.60,-0.38,290.1
BL257,6320.43,La II,0.17,-1.56,128.7
BL257,6390.46,La II,0.32,-1.40,109.9
BL257,5416.38,Nd II,0.86,-0.98,36.1
BL257,5431.54,Nd II,1.12,-0.47,75.9
BL257,5485.71,Nd II,1.26,-0.12,60.8
BL257,6645.13,Eu II,1.37,0.20,74.3
BL258,6154.23,Na I,2.10,-1.56,45.3
BL258,6160.75,Na I,2.10,-1.26,63.6
BL258,5528.41,Mg I,4.35,-0.36,220.8
BL258,6318.72,Mg I,5.11,-1.97,47.2
BL258,6319.24,Mg I,5.11,-2.21,
BL258,6319.49,Mg I,5.11,-2.43,
BL258,6125.03,Si I,5.62,-1.57,
BL258,6142.48,Si I,5.62,-1.51,
BL258,6145.02,Si I,5.61,-1.37,
BL258,6155.14,Si I,5.62,-0.80,39.1
BL258,6237.33,Si I,5.61,-1.02,32.1
BL258,6243.82,Si I,5.61,-1.27,44.0
BL258,6122.23,Ca I,1.89,-0.32,281.2
BL258,6156.03,Ca I,2.52,-2.39,43.7
BL258,6161.30,Ca I,2.52,-1.27,180.6
BL258,6162.17,Ca I,1.90,-0.32,
BL258,6166.44,Ca I,2.52,-1.14,150.5
BL258,6169.04,Ca I,2.52,-0.80,161.6
BL258,6169.56,Ca I,2.52,-0.48,182.1
BL258,6439.08,Ca I,2.52,0.39,247.4
BL258,6455.60,Ca I,2.52,-1.29,187.4
BL258,6471.67,Ca I,2.52,-0.76,
BL258,6493.79,Ca I,2.52,-0.32,189.5
BL258,6499.65,Ca I,2.52,-0.82,138.6
BL258,6508.84,Ca I,2.52,-2.41,55.8
BL258,5490.16,Ti I,1.46,-0.93,148.0
BL258,5503.90,Ti I,2.58,-0.19,120.5
BL258,6126.22,Ti I,1.07,-1.42,172.5
BL258,6220.50,Ti I,2.68,-0.14,
BL258,6258.10,Ti I,1.44,-0.35,232.3
BL258,6303.77,Ti I,1.44,-1.57,115.7
BL258,6312.24,Ti I,1.46,-1.55,107.9
