Found,Query_ID,MAIN_ID,RA,DEC,RA_PREC,DEC_PREC,COO_ERR_MAJA,COO_ERR_MINA,COO_ERR_ANGLE,COO_QUAL,COO_WAVELENGTH,COO_BIBCODE,FLUX_U,FLUX_B,FLUX_V,FLUX_R,FLUX_I,FLUX_J,FLUX_H,FLUX_K,OTYPE,SP_TYPE,RA_2,DEC_2,PMRA,PMDEC,PLX_VALUE,RV_VALUE,FLUX_B_1,FLUX_V_1,FLUX_R_1,FLUX_I_1,FLUX_J_1,FLUX_H_1,FLUX_K_1,OTYPE_2,SP_TYPE_2,RA_3,DEC_3,PMRA_2,PMDEC_2,PLX_VALUE_2,RV_VALUE_2,FLUX_U_1,FLUX_B_2,FLUX_V_2,FLUX_R_2,FLUX_I_2,FLUX_J_2,FLUX_H_2,FLUX_K_2,OTYPE_3,SP_TYPE_3,RA_4,DEC_4,PMRA_3,PMDEC_3,PLX_VALUE_3,RV_VALUE_3,SCRIPT_NUMBER_ID
True,GB07 Fnx08,2MASS J02392937-3426359,02 39 29.3612,-34 26 35.909,14,14,0.0493,0.0652,90,A,O,2020yCat.1350....0G,,20.023,18.417,17.513,16.76,15.607,14.892,14.61,RGB*,,02 39 29.3612,-34 26 35.909,0.344,-0.255,,47.569,20.023,18.417,17.513,16.76,15.607,14.892,14.61,RGB*,,02 39 29.3612,-34 26 35.909,0.344,-0.255,,47.569,,20.023,18.417,17.513,16.76,15.607,14.892,14.61,RGB*,,02 39 29.3612,-34 26 35.909,0.344,-0.255,,47.569,1
True,GB07 Fnx11,2MASS J02393189-3429201,02 39 31.8813,-34 29 20.159,14,14,0.0557,0.0725,90,A,O,2020yCat.1350....0G,,19.988,18.509,17.637,16.94,15.924,15.02,15.105,RGB*,,02 39 31.8813,-34 29 20.159,0.5,-0.482,0.002,53.5745,19.988,18.509,17.637,16.94,15.924,15.02,15.105,RGB*,,02 39 31.8813,-34 29 20.159,0.5,-0.482,0.002,53.5745,,19.988,18.509,17.637,16.94,15.924,15.02,15.105,RGB*,,02 39 31.8813,-34 29 20.159,0.5,-0.482,0.002,53.5745,1
True,GB07 Fnx24,GB07 Fnx24,02 39 41.8146,-34 34 16.562,14,14,0.0554,0.0751,90,A,O,2020yCat.1350....0G,,,18.633,,,,,,RGB*,,02 39 41.8146,-34 34 16.562,0.353,-0.33,,73.05,,18.633,,,,,,RGB*,,02 39 41.8146,-34 34 16.562,0.353,-0.33,,73.05,,,18.633,,,,,,RGB*,,02 39 41.8146,-34 34 16.562,0.353,-0.33,,73.05,1
True,GB07 Sculptor34,GB07 Scl34,01 00 02.2286,-33 40 21.002,14,14,0.0737,0.0372,90,A,O,2020yCat.1350....0G,,,18.008,,16.779,15.93,15.3,15.18,RGB*,,01 00 02.2286,-33 40 21.002,0.046,-0.119,0.0004,117.49,,18.008,,16.779,15.93,15.3,15.18,RGB*,,01 00 02.2286,-33 40 21.002,0.046,-0.119,0.0004,117.49,,,18.008,,16.779,15.93,15.3,15.18,RGB*,,01 00 02.2286,-33 40 21.002,0.046,-0.119,0.0004,117.49,1
True,GIU J184323.07-290337.6,GIU J184323.07-290337.6,18 43 22.8923,-29 03 37.386,14,14,0.0411,0.0352,90,A,O,2020yCat.1350....0G,,,16.438,15.989,15.09,14.202,13.533,13.411,ChemPec*,,18 43 22.8923,-29 03 37.386,-2.504,-1.36,,136.1,,16.438,15.989,15.09,14.202,13.533,13.411,ChemPec*,,18 43 22.8923,-29 03 37.386,-2.504,-1.36,,136.1,,,16.438,15.989,15.09,14.202,13.533,13.411,ChemPec*,,18 43 22.8923,-29 03 37.386,-2.504,-1.36,,136.1,1
True,GIU J184828.45-294929.7,GIU J184828.45-294929.7,18 48 28.4928,-29 49 29.291,14,14,0.041,0.0403,90,A,O,2020yCat.1350....0G,,,16.692,16.273,15.33,14.401,13.697,13.557,ChemPec*,,18 48 28.4928,-29 49 29.291,-2.76,-1.675,0.0726,127.6,,16.692,16.273,15.33,14.401,13.697,13.557,ChemPec*,,18 48 28.4928,-29 49 29.291,-2.76,-1.675,0.0726,127.6,,,16.692,16.273,15.33,14.401,13.697,13.557,ChemPec*,,18 48 28.4928,-29 49 29.291,-2.76,-1.675,0.0726,127.6,1
True,GIU J185211.31-311907.5,GIU J185211.31-311907.5,18 52 11.0854,-31 19 07.748,14,14,0.0526,0.0482,90,A,O,2020yCat.1350....0G,,,16.931,16.276,15.565,14.619,14.071,13.976,ChemPec*,,18 52 11.0854,-31 19 07.748,1.327,-4.334,0.0467,127.4,,16.931,16.276,15.565,14.619,14.071,13.976,ChemPec*,,18 52 11.0854,-31 19 07.748,1.327,-4.334,0.0467,127.4,,,16.931,16.276,15.565,14.619,14.071,13.976,ChemPec*,,18 52 11.0854,-31 19 07.748,1.327,-4.334,0.0467,127.4,1
True,GIU J185259.59-312135.1,GIU J185259.59-312135.1,18 52 59.3412,-31 21 33.485,14,14,0.0485,0.0457,90,A,O,2020yCat.1350....0G,,,16.778,16.142,15.488,14.696,14.067,14.012,ChemPec*,,18 52 59.3412,-31 21 33.485,-2.857,-1.278,,154.9,,16.778,16.142,15.488,14.696,14.067,14.012,ChemPec*,,18 52 59.3412,-31 21 33.485,-2.857,-1.278,,154.9,,,16.778,16.142,15.488,14.696,14.067,14.012,ChemPec*,,18 52 59.3412,-31 21 33.485,-2.857,-1.278,,154.9,1
True,GIU J185533.85-300521.2,GIU J185533.85-300521.2,18 55 33.8084,-30 05 19.364,14,14,0.0513,0.0514,90,A,O,2020yCat.1350....0G,,,16.982,,15.616,14.62,14.025,14.018,ChemPec*,,18 55 33.8084,-30 05 19.364,-2.386,-1.501,,157.0,,16.982,,15.616,14.62,14.025,14.018,ChemPec*,,18 55 33.8084,-30 05 19.364,-2.386,-1.501,,157.0,,,16.982,,15.616,14.62,14.025,14.018,ChemPec*,,18 55 33.8084,-30 05 19.364,-2.386,-1.501,,157.0,1
True,GIU J185549.44-300349.3,GIU J185549.44-300349.3,18 55 49.4136,-30 03 47.532,14,14,0.0321,0.0295,90,A,O,2020yCat.1350....0G,,,16.114,15.809,14.663,13.545,12.844,12.747,ChemPec*,,18 55 49.4136,-30 03 47.532,-2.748,-1.446,,135.7,,16.114,15.809,14.663,13.545,12.844,12.747,ChemPec*,,18 55 49.4136,-30 03 47.532,-2.748,-1.446,,135.7,,,16.114,15.809,14.663,13.545,12.844,12.747,ChemPec*,,18 55 49.4136,-30 03 47.532,-2.748,-1.446,,135.7,1
True,GIU J190039.06-310720.5,GIU J190039.06-310720.5,19 00 38.7628,-31 07 21.417,9,9,60.0,60.0,90,C,N,2003yCat.2246....0C,,16.318,15.212,15.309,15.431,13.334,12.79,12.667,Blend,,19 00 38.7628,-31 07 21.417,,,,131.9,16.318,15.212,15.309,15.431,13.334,12.79,12.667,Blend,,19 00 38.7628,-31 07 21.417,,,,131.9,,16.318,15.212,15.309,15.431,13.334,12.79,12.667,Blend,,19 00 38.7628,-31 07 21.417,,,,131.9,1
True,GIU J190043.03-311704.3,GIU J190043.03-311704.3,19 00 42.9592,-31 17 04.333,14,14,0.046,0.0422,90,A,O,2020yCat.1350....0G,,,16.498,16.251,15.339,14.49,13.852,13.773,ChemPec*,,19 00 42.9592,-31 17 04.333,-2.407,-1.316,,153.9,,16.498,16.251,15.339,14.49,13.852,13.773,ChemPec*,,19 00 42.9592,-31 17 04.333,-2.407,-1.316,,153.9,,,16.498,16.251,15.339,14.49,13.852,13.773,ChemPec*,,19 00 42.9592,-31 17 04.333,-2.407,-1.316,,153.9,1
True,GIU J190638.43-315135.9,GIU J190638.43-315135.9,19 06 38.3051,-31 51 33.453,14,14,0.0268,0.0259,90,A,O,2020yCat.1350....0G,,,15.373,15.355,13.919,13.131,12.381,12.241,ChemPec*,,19 06 38.3051,-31 51 33.453,-2.522,-1.36,0.0368,134.1,,15.373,15.355,13.919,13.131,12.381,12.241,ChemPec*,,19 06 38.3051,-31 51 33.453,-2.522,-1.36,0.0368,134.1,,,15.373,15.355,13.919,13.131,12.381,12.241,ChemPec*,,19 06 38.3051,-31 51 33.453,-2.522,-1.36,0.0368,134.1,1
True,GIU J190651.47-320147.2,GIU J190651.47-320147.2,19 06 51.5156,-32 01 45.823,14,14,0.0486,0.0449,90,A,O,2020yCat.1350....0G,,,16.5,,15.277,14.439,13.752,13.657,ChemPec*,,19 06 51.5156,-32 01 45.823,-2.453,-1.238,,165.5,,16.5,,15.277,14.439,13.752,13.657,ChemPec*,,19 06 51.5156,-32 01 45.823,-2.453,-1.238,,165.5,,,16.5,,15.277,14.439,13.752,13.657,ChemPec*,,19 06 51.5156,-32 01 45.823,-2.453,-1.238,,165.5,1
True,Irwin Dra 18009,ZTF J171917.52+580107.1,17 19 17.5203,+58 01 07.030,14,14,0.0411,0.0422,90,A,O,2018yCat.1345....0G,,18.173,16.84,,15.35,14.457,13.796,13.721,LongPeriodV*,,17 19 17.5203,+58 01 07.030,0.051,0.078,0.0647,-317.229004,18.173,16.84,,15.35,14.457,13.796,13.721,LongPeriodV*,,17 19 17.5203,+58 01 07.030,0.051,0.078,0.0647,-317.229004,,18.173,16.84,,15.35,14.457,13.796,13.721,LongPeriodV*,,17 19 17.5203,+58 01 07.030,0.051,0.078,0.0647,-317.229004,1
True,Irwin Dra 19219,2MASS J17214368+5757126,17 21 43.7161,+57 57 12.545,14,14,0.0494,0.0482,90,A,O,2020yCat.1350....0G,,18.081,17.145,16.565,15.929,15.224,14.626,14.326,RGB*,,17 21 43.7161,+57 57 12.545,-0.018,-0.229,0.0062,695.409973,18.081,17.145,16.565,15.929,15.224,14.626,14.326,RGB*,,17 21 43.7161,+57 57 12.545,-0.018,-0.229,0.0062,695.409973,,18.081,17.145,16.565,15.929,15.224,14.626,14.326,RGB*,,17 21 43.7161,+57 57 12.545,-0.018,-0.229,0.0062,695.409973,1
True,Irwin Dra 21275,Irwin Dra 21275,17 19 41.8450,+57 52 19.249,14,14,0.0353,0.0428,90,A,O,2020yCat.1350....0G,,18.07,16.95,16.131,15.479,14.703,14.122,14.09,RGB*,,17 19 41.8450,+57 52 19.249,-0.014,-0.212,0.0479,-294.761993,18.07,16.95,16.131,15.479,14.703,14.122,14.09,RGB*,,17 19 41.8450,+57 52 19.249,-0.014,-0.212,0.0479,-294.761993,,18.07,16.95,16.131,15.479,14.703,14.122,14.09,RGB*,,17 19 41.8450,+57 52 19.249,-0.014,-0.212,0.0479,-294.761993,1
True,Irwin UMi 27940,Irwin UMi 27940,15 11 24.2845,+67 33 50.159,14,14,0.0369,0.0328,90,A,O,2020yCat.1350....0G,,,,,,14.45,13.86,13.67,LongPeriodV*,,15 11 24.2845,+67 33 50.159,-0.131,0.042,0.0162,-246.598007,,,,,14.45,13.86,13.67,LongPeriodV*,,15 11 24.2845,+67 33 50.159,-0.131,0.042,0.0162,-246.598007,,,,,,14.45,13.86,13.67,LongPeriodV*,,15 11 24.2845,+67 33 50.159,-0.131,0.042,0.0162,-246.598007,1
True,Irwin UMi 28104,Irwin UMi 28104,15 13 12.3301,+67 33 20.531,14,14,0.038,0.0375,90,A,O,2020yCat.1350....0G,,,,,,14.6,14.05,13.84,ChemPec*,,15 13 12.3301,+67 33 20.531,0.019,-0.035,0.04,-245.343002,,,,,14.6,14.05,13.84,ChemPec*,,15 13 12.3301,+67 33 20.531,0.019,-0.035,0.04,-245.343002,,,,,,14.6,14.05,13.84,ChemPec*,,15 13 12.3301,+67 33 20.531,0.019,-0.035,0.04,-245.343002,1
True,Irwin UMi 30760,2MASS J15102712+6724362,15 10 27.1073,+67 24 36.149,14,14,0.0394,0.0369,90,A,O,2020yCat.1350....0G,,,16.971,,15.607,14.816,14.152,14.117,RGB*_Candidate,,15 10 27.1073,+67 24 36.149,-0.077,0.08,0.0416,-253.694,,16.971,,15.607,14.816,14.152,14.117,RGB*_Candidate,,15 10 27.1073,+67 24 36.149,-0.077,0.08,0.0416,-253.694,,,16.971,,15.607,14.816,14.152,14.117,RGB*_Candidate,,15 10 27.1073,+67 24 36.149,-0.077,0.08,0.0416,-253.694,1
True,Irwin UMi 33533,2MASS J15132607+6716227,15 13 26.0756,+67 16 22.686,14,14,0.036,0.0374,90,A,O,2020yCat.1350....0G,,,,,,14.78,14.07,14.23,RGB*_Candidate,,15 13 26.0756,+67 16 22.686,-0.061,0.0,,-171.873001,,,,,14.78,14.07,14.23,RGB*_Candidate,,15 13 26.0756,+67 16 22.686,-0.061,0.0,,-171.873001,,,,,,14.78,14.07,14.23,RGB*_Candidate,,15 13 26.0756,+67 16 22.686,-0.061,0.0,,-171.873001,1
True,Irwin UMi 36228,2MASS J15101168+6708289,15 10 11.6744,+67 08 28.968,14,14,0.0416,0.04,90,A,O,2020yCat.1350....0G,,,17.279,,15.994,15.165,14.606,14.49,RGB*_Candidate,,15 10 11.6744,+67 08 28.968,-0.168,0.032,0.0143,-69.239403,,17.279,,15.994,15.165,14.606,14.49,RGB*_Candidate,,15 10 11.6744,+67 08 28.968,-0.168,0.032,0.0143,-69.239403,,,17.279,,15.994,15.165,14.606,14.49,RGB*_Candidate,,15 10 11.6744,+67 08 28.968,-0.168,0.032,0.0143,-69.239403,1
True,Irwin UMi 36886,2MASS J15133030+6706368,15 13 30.2881,+67 06 36.839,14,14,0.038,0.0423,90,A,O,2020yCat.1350....0G,,,,,,14.81,14.24,14.13,RGB*_Candidate,,15 13 30.2881,+67 06 36.839,-0.048,0.079,0.0215,-227.289001,,,,,14.81,14.24,14.13,RGB*_Candidate,,15 13 30.2881,+67 06 36.839,-0.048,0.079,0.0215,-227.289001,,,,,,14.81,14.24,14.13,RGB*_Candidate,,15 13 30.2881,+67 06 36.839,-0.048,0.079,0.0215,-227.289001,1
True,Irwin UMi 41065,2MASS J15110089+6653041,15 11 00.8915,+66 53 04.216,14,14,0.0322,0.0309,90,A,O,2020yCat.1350....0G,,,,,,14.5,13.83,13.69,RGB*_Candidate,,15 11 00.8915,+66 53 04.216,-0.095,0.126,,-255.052994,,,,,14.5,13.83,13.69,RGB*_Candidate,,15 11 00.8915,+66 53 04.216,-0.095,0.126,,-255.052994,,,,,,14.5,13.83,13.69,RGB*_Candidate,,15 11 00.8915,+66 53 04.216,-0.095,0.126,,-255.052994,1
True,NAME UMI396,2MASS J15055198+6641297,15 05 52.0087,+66 41 29.692,14,14,0.0395,0.0363,90,A,O,2020yCat.1350....0G,,,16.94,,15.59,14.73,14.09,14.02,ChemPec*,,15 05 52.0087,+66 41 29.692,-0.218,-0.025,0.0197,-227.072006,,16.94,,15.59,14.73,14.09,14.02,ChemPec*,,15 05 52.0087,+66 41 29.692,-0.218,-0.025,0.0197,-227.072006,,,16.94,,15.59,14.73,14.09,14.02,ChemPec*,,15 05 52.0087,+66 41 29.692,-0.218,-0.025,0.0197,-227.072006,1
True,NAME UMI446,2MASS J15020149+6649221,15 02 01.4611,+66 49 22.389,14,14,0.073,0.0713,90,A,O,2020yCat.1350....0G,,,18.07,,16.96,16.26,15.67,15.131,ChemPec*,,15 02 01.4611,+66 49 22.389,-0.001,-0.058,,-246.0,,18.07,,16.96,16.26,15.67,15.131,ChemPec*,,15 02 01.4611,+66 49 22.389,-0.001,-0.058,,-246.0,,,18.07,,16.96,16.26,15.67,15.131,ChemPec*,,15 02 01.4611,+66 49 22.389,-0.001,-0.058,,-246.0,1
True,NAME UMI718,2MASS J15022550+6655249,15 02 25.5033,+66 55 25.003,14,14,0.0571,0.056,90,A,O,2020yCat.1350....0G,,,17.46,,16.3,15.569,14.95,14.967,ChemPec*,,15 02 25.5033,+66 55 25.003,-0.233,0.082,0.0306,-247.6,,17.46,,16.3,15.569,14.95,14.967,ChemPec*,,15 02 25.5033,+66 55 25.003,-0.233,0.082,0.0306,-247.6,,,17.46,,16.3,15.569,14.95,14.967,ChemPec*,,15 02 25.5033,+66 55 25.003,-0.233,0.082,0.0306,-247.6,1
True,Olsz N37,Olsz N37,15 11 05.7208,+67 13 15.443,14,14,0.0383,0.0365,90,A,O,2020yCat.1350....0G,,,17.11,,15.686,14.765,14.114,14.018,RGB*_Candidate,,15 11 05.7208,+67 13 15.443,-0.09,0.115,0.0314,-240.048996,,17.11,,15.686,14.765,14.114,14.018,RGB*_Candidate,,15 11 05.7208,+67 13 15.443,-0.09,0.115,0.0314,-240.048996,,,17.11,,15.686,14.765,14.114,14.018,RGB*_Candidate,,15 11 05.7208,+67 13 15.443,-0.09,0.115,0.0314,-240.048996,1
True,SCMS822,2MASS J01001708-3345139,01 00 17.0896,-33 45 13.862,14,14,0.082,0.041,90,A,O,2020yCat.1350....0G,,19.14,18.152,,17.14,16.21,16.05,15.79,RGB*,,01 00 17.0896,-33 45 13.862,0.077,-0.073,0.0001,111.4,19.14,18.152,,17.14,16.21,16.05,15.79,RGB*,,01 00 17.0896,-33 45 13.862,0.077,-0.073,0.0001,111.4,,19.14,18.152,,17.14,16.21,16.05,15.79,RGB*,,01 00 17.0896,-33 45 13.862,0.077,-0.073,0.0001,111.4,1
True,SDSS J100814.44+160501.1,2MASS J10081444+1605011,10 08 14.4415,+16 05 01.198,14,14,0.0795,0.0848,90,A,O,2020yCat.1350....0G,,,,,,16.056,15.616,15.542,RGB*_Candidate,,10 08 14.4415,+16 05 01.198,-2.123,-3.251,0.1033,194.0,,,,,16.056,15.616,15.542,RGB*_Candidate,,10 08 14.4415,+16 05 01.198,-2.123,-3.251,0.1033,194.0,,,,,,16.056,15.616,15.542,RGB*_Candidate,,10 08 14.4415,+16 05 01.198,-2.123,-3.251,0.1033,194.0,1
True,SDSS J171810.38+575209.0,Irwin Dra 21456,17 18 10.3883,+57 52 09.013,14,14,0.0416,0.0578,90,A,O,2020yCat.1350....0G,,,17.15,,,14.699,14.14,13.939,ChemPec*,,17 18 10.3883,+57 52 09.013,0.083,-0.283,0.0443,-309.256012,,17.15,,,14.699,14.14,13.939,ChemPec*,,17 18 10.3883,+57 52 09.013,0.083,-0.283,0.0443,-309.256012,,,17.15,,,14.699,14.14,13.939,ChemPec*,,17 18 10.3883,+57 52 09.013,0.083,-0.283,0.0443,-309.256012,1
True,SDSS J172034.19+575331.9,2MASS J17203417+5753319,17 20 34.1892,+57 53 31.886,14,14,0.0518,0.0512,90,A,O,2020yCat.1350....0G,,18.38,17.592,16.741,16.081,15.33,14.74,14.45,RGB*,,17 20 34.1892,+57 53 31.886,-0.048,-0.176,0.1674,-287.162994,18.38,17.592,16.741,16.081,15.33,14.74,14.45,RGB*,,17 20 34.1892,+57 53 31.886,-0.048,-0.176,0.1674,-287.162994,,18.38,17.592,16.741,16.081,15.33,14.74,14.45,RGB*,,17 20 34.1892,+57 53 31.886,-0.048,-0.176,0.1674,-287.162994,1
True,UCAC4 282-001099,GB07 Scl76,00 59 12.0972,-33 46 20.953,14,14,0.0444,0.0267,90,A,O,2020yCat.1350....0G,,,17.266,16.36,15.98,15.07,14.52,14.43,RGB*,,00 59 12.0972,-33 46 20.953,0.128,-0.214,,111.889,,17.266,16.36,15.98,15.07,14.52,14.43,RGB*,,00 59 12.0972,-33 46 20.953,0.128,-0.214,,111.889,,,17.266,16.36,15.98,15.07,14.52,14.43,RGB*,,00 59 12.0972,-33 46 20.953,0.128,-0.214,,111.889,1
True,WEL60,WEL  60,02 39 50.7986,-34 28 36.829,14,14,0.0515,0.0717,90,A,O,2020yCat.1350....0G,,,18.53,,,15.718,14.821,14.661,Star,K5,02 39 50.7986,-34 28 36.829,0.414,-0.325,,63.33,,18.53,,,15.718,14.821,14.661,Star,K5,02 39 50.7986,-34 28 36.829,0.414,-0.325,,63.33,,,18.53,,,15.718,14.821,14.661,Star,K5,02 39 50.7986,-34 28 36.829,0.414,-0.325,,63.33,1
